player_id,player_name,team_id,team_name,age_hit,gamesPlayed_hit,groundOuts_hit,airOuts_hit,runs_hit,doubles_hit,triples_hit,homeRuns_hit,strikeOuts_hit,baseOnBalls_hit,intentionalWalks_hit,hits_hit,hitByPitch_hit,avg_hit,atBats_hit,obp_hit,slg_hit,ops_hit,caughtStealing_hit,stolenBases_hit,stolenBasePercentage_hit,caughtStealingPercentage_hit,groundIntoDoublePlay_hit,numberOfPitches_hit,plateAppearances,totalBases_hit,rbi,leftOnBase,sacBunts_hit,sacFlies_hit,babip,groundOutsToAirouts_hit,catchersInterference_hit,atBatsPerHomeRun,age_pitch,gamesPlayed_pitch,gamesStarted,groundOuts_pitch,airOuts_pitch,runs_pitch,doubles_pitch,triples_pitch,homeRuns_pitch,strikeOuts_pitch,baseOnBalls_pitch,intentionalWalks_pitch,hits_pitch,hitByPitch_pitch,avg_pitch,atBats_pitch,obp_pitch,slg_pitch,ops_pitch,caughtStealing_pitch,stolenBases_pitch,stolenBasePercentage_pitch,caughtStealingPercentage_pitch,groundIntoDoublePlay_pitch,numberOfPitches_pitch,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases_pitch,groundOutsToAirouts_pitch,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference_pitch,sacBunts_pitch,sacFlies_pitch
681546,James Outman,142,Minnesota Twins,28.0,59.0,24.0,29.0,19.0,5.0,1.0,6.0,63.0,12.0,0.0,18.0,2.0,.134,134.0,.216,.321,.537,0.0,1.0,1.000,.000,0.0,605.0,148.0,43.0,11.0,63.0,0.0,0.0,.185,0.83,0.0,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681584,David Villar,137,San Francisco Giants,28.0,9.0,7.0,4.0,4.0,1.0,0.0,0.0,5.0,4.0,0.0,4.0,1.0,.200,20.0,.360,.250,.610,0.0,0.0,.---,.---,1.0,95.0,25.0,5.0,1.0,9.0,0.0,0.0,.267,1.75,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681624,Andy Pages,119,Los Angeles Dodgers,24.0,156.0,117.0,177.0,74.0,27.0,1.0,27.0,135.0,29.0,0.0,158.0,8.0,.272,581.0,.313,.461,.774,7.0,14.0,.667,.333,9.0,2365.0,624.0,268.0,86.0,238.0,0.0,6.0,.308,0.66,0.0,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681715,Heriberto Hernández,146,Miami Marlins,25.0,87.0,52.0,63.0,40.0,12.0,1.0,10.0,77.0,31.0,0.0,68.0,3.0,.266,256.0,.347,.438,.785,1.0,1.0,.500,.500,6.0,1138.0,294.0,112.0,45.0,107.0,0.0,4.0,.335,0.83,0.0,25.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681807,David Fry,114,Cleveland Guardians,29.0,66.0,26.0,37.0,16.0,4.0,0.0,8.0,58.0,9.0,0.0,25.0,2.0,.171,146.0,.229,.363,.592,0.0,1.0,1.000,.000,3.0,623.0,157.0,53.0,23.0,79.0,0.0,0.0,.213,0.70,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681892,Kody Funderburk,142,Minnesota Twins,28.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681909,Justin Dean,119,Los Angeles Dodgers,28.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,.000,2.0,.000,.000,.000,0.0,1.0,1.000,.000,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,.000,1.00,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681962,Vinny Capra,145,Chicago White Sox,28.0,47.0,38.0,26.0,10.0,2.0,0.0,1.0,25.0,3.0,0.0,12.0,1.0,.125,96.0,.157,.177,.334,0.0,2.0,1.000,.000,5.0,364.0,105.0,17.0,6.0,55.0,3.0,2.0,.153,1.46,0.0,96.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681987,Nate Eaton,111,Boston Red Sox,28.0,41.0,17.0,23.0,16.0,4.0,0.0,1.0,19.0,6.0,0.0,24.0,1.0,.296,81.0,.348,.383,.731,2.0,9.0,.818,.182,1.0,338.0,90.0,31.0,4.0,26.0,1.0,1.0,.371,0.74,0.0,81.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682120,Tim Herrin,114,Cleveland Guardians,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682144,Jayvien Sandridge,147,New York Yankees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,.333,3.0,.667,1.333,2.000,0.0,0.0,.---,.---,0.0,31.0,27.00,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.50,6.0,2.0,1.0,0.0,0.0,17.0,.550,1.0,0.0,0.0,0.0,4.0,-.--,.---,46.50,0.0,1.00,27.00,27.00,13.50,27.00,13.50,1.0,1.0,0.0,0.0,0.0
682177,Daniel Schneemann,114,Cleveland Guardians,28.0,131.0,96.0,90.0,48.0,18.0,1.0,12.0,117.0,38.0,1.0,78.0,3.0,.206,379.0,.283,.354,.637,3.0,9.0,.750,.250,4.0,1668.0,422.0,134.0,41.0,151.0,1.0,1.0,.263,1.07,0.0,31.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682183,Drew Avans,158,Milwaukee Brewers,29.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,.118,17.0,.111,.118,.229,0.0,1.0,1.000,.000,0.0,79.0,18.0,2.0,1.0,13.0,0.0,1.0,.167,4.00,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
